Latitude,Longitude
22.37724621462146,75.96617374737474
22.37669803980398,75.96643660366037
22.3761498649865,75.966699459946
22.375601690169017,75.96696231623163
22.375053515351535,75.96722517251726
22.374505340534053,75.96748802880289
22.373957165716572,75.96775088508852
22.37340899089909,75.96801374137414
22.37286081608161,75.96827659765977
22.372312641264127,75.9685394539454
22.371764466446646,75.96880231023103
22.37121629162916,75.96906516651666
22.37066811681168,75.96932802280229
22.370119941994197,75.96959087908792
22.369571767176716,75.96985373537355
22.369023592359234,75.97011659165918
22.368475417541752,75.9703794479448
22.36792724272427,75.97064230423042
22.36737906790679,75.97090516051605
22.366830893089308,75.97116801680168
22.366282718271826,75.97143087308731
22.365734543454344,75.97169372937294
22.365186368636863,75.97195658565857
22.36463819381938,75.9722194419442
22.3640900190019,75.97248229822983
22.363541844184418,75.97274515451545
22.362993669366936,75.97300801080108
22.362445494549455,75.97327086708671
22.361897319731973,75.97353372337234
22.36134914491449,75.97379657965797
22.36080097009701,75.9740594359436
22.36025279527953,75.97432229222923
22.359704620462047,75.97458514851486
22.359156445644565,75.97484800480048
22.35860827082708,75.97511086108611
22.3580600960096,75.97537371737174
22.357511921192117,75.97563657365737
22.356963746374635,75.975899429943
22.356415571557154,75.97616228622863
22.355867396739672,75.97642514251426
22.35531922192219,75.97668799879989
22.35477104710471,75.97695085508552
22.354222872287227,75.97721371137114
22.353674697469746,75.97747656765677
22.353126522652264,75.9777394239424
22.352578347834783,75.97800228022803
22.3520301730173,75.97826513651366
22.35148199819982,75.97852799279929
22.350933823382338,75.97879084908492
22.350385648564856,75.97905370537055
22.349837473747375,75.97931656165618
22.349289298929893,75.97957941794179
22.34874112411241,75.97984227422742
22.34819294929493,75.98010513051305
22.34764477447745,75.98036798679868
22.347096599659967,75.98063084308431
22.346548424842485,75.98089369936994
22.346000250025,75.98115655565557
22.34545207520752,75.9814194119412
22.344903900390037,75.98168226822683
22.344355725572555,75.98194512451245
22.343807550755074,75.98220798079808
22.343259375937592,75.98247083708371
22.34271120112011,75.98273369336934
22.34216302630263,75.98299654965497
22.341614851485147,75.9832594059406
22.341066676667666,75.98352226222623
22.340518501850184,75.98378511851186
22.339970327032702,75.98404797479749
22.33942215221522,75.9843108310831
22.33887397739774,75.98457368736874
22.338325802580258,75.98483654365437
22.337777627762776,75.98509939994
22.337229452945294,75.98536225622563
22.336681278127813,75.98562511251126
22.33613310331033,75.98588796879689
22.33558492849285,75.98615082508252
22.335036753675368,75.98641368136815
22.334488578857886,75.98667653765376
22.333940404040405,75.9869393939394
22.33339222922292,75.98720225022502
22.332844054405438,75.98746510651065
22.332295879587956,75.98772796279628
22.331747704770475,75.98799081908192
22.331199529952993,75.98825367536755
22.33065135513551,75.98851653165318
22.33010318031803,75.9887793879388
22.32955500550055,75.98904224422442
22.329006830683067,75.98930510051005
22.328458655865585,75.98956795679568
22.327910481048104,75.98983081308131
22.327362306230622,75.99009366936694
22.32681413141314,75.99035652565257
22.32626595659566,75.9906193819382
22.325717781778177,75.99088223822383
22.325169606960696,75.99114509450946
22.324621432143214,75.99140795079508
22.324073257325733,75.99167080708071
22.32352508250825,75.99193366336634
22.32297690769077,75.99219651965197
22.322428732873288,75.9924593759376
22.321880558055806,75.99272223222323
22.321332383238325,75.99298508850886
22.32078420842084,75.99324794479449
22.320236033603358,75.9935108010801
22.319687858785876,75.99377365736574
22.319139683968395,75.99403651365137
22.318591509150913,75.994299369937
22.31804333433343,75.99456222622263
22.31749515951595,75.99482508250826
22.31694698469847,75.99508793879389
22.316398809880987,75.99535079507952
22.315850635063505,75.99561365136515
22.315302460246023,75.99587650765076
22.314754285428542,75.9961393639364
22.31420611061106,75.99640222022202
22.31365793579358,75.99666507650765
22.313109760976097,75.99692793279328
22.312561586158616,75.99719078907891
22.312013411341134,75.99745364536454
22.311465236523652,75.99771650165017
22.31091706170617,75.9979793579358
22.31036888688869,75.99824221422142
22.309820712071208,75.99850507050705
22.309272537253726,75.99876792679268
22.308724362436244,75.99903078307831
22.308176187618763,75.99929363936394
22.307628012801278,75.99955649564957
22.307079837983796,75.9998193519352
22.306531663166314,76.00008220822083
22.305983488348833,76.00034506450646
22.30543531353135,76.00060792079208
22.30488713871387,76.00087077707771
22.304338963896388,76.00113363336334
22.303790789078906,76.00139648964897
22.303242614261425,76.0016593459346
22.302694439443943,76.00192220222023
22.30214626462646,76.00218505850586
22.30159808980898,76.00244791479149
22.3010499149915,76.00271077107712
22.300501740174017,76.00297362736273
22.299953565356535,76.00323648364837
22.299405390539054,76.003499339934
22.298857215721572,76.00376219621963
22.29830904090409,76.00402505250526
22.29776086608661,76.00428790879089
22.297212691269127,76.00455076507652
22.296664516451646,76.00481362136215
22.296116341634164,76.00507647764778
22.295568166816683,76.00533933393339
22.295019991999197,76.00560219021902
22.294471817181716,76.00586504650465
22.293923642364234,76.00612790279028
22.293375467546753,76.00639075907591
22.29282729272927,76.00665361536154
22.29227911791179,76.00691647164717
22.291730943094308,76.0071793279328
22.291182768276826,76.00744218421843
22.290634593459345,76.00770504050405
22.290086418641863,76.00796789678968
22.28953824382438,76.00823075307531
22.2889900690069,76.00849360936094
22.28844189418942,76.00875646564657
22.287893719371937,76.0090193219322
22.287345544554455,76.00928217821783
22.286797369736973,76.00954503450346
22.286249194919492,76.00980789078909
22.28570102010201,76.0100707470747
22.28515284528453,76.01033360336034
22.284604670467047,76.01059645964597
22.284056495649565,76.0108593159316
22.283508320832084,76.01112217221723
22.282960146014602,76.01138502850286
22.282411971197117,76.01164788478849
22.281863796379636,76.01191074107412
22.281315621562154,76.01217359735973
22.280767446744672,76.01243645364536
22.28021927192719,76.012699309931
22.27967109710971,76.01296216621662
22.279122922292228,76.01322502250225
22.278574747474746,76.01348787878788
22.278026572657264,76.01375073507351
22.277478397839783,76.01401359135915
22.2769302230223,76.01427644764478
22.27638204820482,76.01453930393039
22.275833873387338,76.01480216021602
22.275285698569856,76.01506501650165
22.274737523752375,76.01532787278728
22.274189348934893,76.01559072907291
22.27364117411741,76.01585358535854
22.27309299929993,76.01611644164417
22.27254482448245,76.0163792979298
22.271996649664967,76.01664215421543
22.271448474847485,76.01690501050105
22.270900300030004,76.01716786678668
22.270352125212522,76.01743072307231
22.269803950395037,76.01769357935794
22.269255775577555,76.01795643564357
22.268707600760074,76.0182192919292
22.268159425942592,76.01848214821483
22.26761125112511,76.01874500450046
22.26706307630763,76.01900786078609
22.266514901490147,76.0192707170717
22.265966726672666,76.01953357335734
22.265418551855184,76.01979642964297
22.264870377037703,76.0200592859286
22.26432220222022,76.02032214221423
22.26377402740274,76.02058499849986
22.263225852585258,76.02084785478549
22.262677677767776,76.02111071107112
22.262129502950295,76.02137356735675
22.261581328132813,76.02163642364236
22.26103315331533,76.021899279928
22.26048497849785,76.02216213621362
22.259936803680368,76.02242499249925
22.259388628862887,76.02268784878488
22.258840454045405,76.02295070507051
22.258292279227923,76.02321356135614
22.257744104410442,76.02347641764177
22.25719592959296,76.0237392739274
22.256647754775475,76.02400213021302
22.256099579957993,76.02426498649865
22.255551405140512,76.02452784278428
22.25500323032303,76.02479069906991
22.25445505550555,76.02505355535554
22.253906880688067,76.02531641164117
22.253358705870586,76.0255792679268
22.252810531053104,76.02584212421243
22.252262356235622,76.02610498049806
22.25171418141814,76.02636783678368
22.25116600660066,76.02663069306931
22.250617831783178,76.02689354935494
22.250069656965696,76.02715640564057
22.249521482148214,76.0274192619262
22.248973307330733,76.02768211821183
22.24842513251325,76.02794497449746
22.24787695769577,76.02820783078309
22.247328782878288,76.02847068706872
22.246780608060806,76.02873354335433
22.246232433243325,76.02899639963996
22.245684258425843,76.0292592559256
22.24513608360836,76.02952211221123
22.24458790879088,76.02978496849686
22.244039733973395,76.03004782478249
22.243491559155913,76.03031068106812
22.24294338433843,76.03057353735375
22.24239520952095,76.03083639363936
